word,freq,doc_freq,tfidf_top_k_mean,token_count,IWF
yokohama,50,19,0.07462514218647835,4,0.22387542655943504
karlsruhe,21,15,0.07460298967655088,4,0.22380896902965264
benchmarking,5,3,0.07435035749566418,4,0.22305107248699255
tucumán,9,5,0.07427250067472041,4,0.22281750202416123
chicopee,6,3,0.07395211748230485,4,0.22185635244691454
sørensen,21,7,0.07390799211541506,4,0.2217239763462452
confederate,524,90,0.07386489964734297,4,0.2215946989420289
nazarene,13,13,0.07383583647272592,4,0.22150750941817776
semifinals,108,51,0.07378345069741432,4,0.22135035209224296
wallechinsky,5,5,0.07378143287661754,4,0.2213442986298526
kamakura,15,8,0.07362884026116352,4,0.22088652078349058
paphlagonia,3,3,0.07359824322840994,4,0.2207947296852298
symptoms,744,162,0.07337133694015059,4,0.2201140108204518
bucanero,58,3,0.07335766051693324,4,0.2200729815507997
cerebellar,45,10,0.07321583200347204,4,0.2196474960104161
komsomol,6,4,0.07316199398934214,4,0.21948598196802643
crystals,167,74,0.07313894895533085,4,0.21941684686599255
replicant,41,4,0.07312038074353033,4,0.219361142230591
wakayama,10,3,0.0730723039967319,4,0.2192169119901957
electrophoresis,93,16,0.07302926921312787,4,0.21908780763938362
perrottet,4,3,0.07298420499528877,4,0.2189526149858663
administers,36,34,0.07260499807519147,4,0.2178149942255744
silverstein,14,9,0.07257877165848507,4,0.2177363149754552
hilversum,13,8,0.07240454423156231,4,0.21721363269468694
tetsuya,8,5,0.07222401212287781,4,0.2166720363686334
departments,321,170,0.0722210590500596,4,0.2166631771501788
palaeolithic,26,16,0.07215333801756493,4,0.2164600140526948
martyrs,137,61,0.0720716059207528,4,0.21621481776225843
kayacık,3,3,0.07203857955223686,4,0.21611573865671058
haviland,18,3,0.07188999487372215,4,0.21566998462116643
markovnikov,9,4,0.07182172328223395,4,0.21546516984670183
daviess,8,3,0.07170716222019698,4,0.21512148666059094
kwazulu,18,12,0.07153222480426236,4,0.21459667441278707
kilkis,6,3,0.07143343574601309,4,0.21430030723803928
lacroix,18,9,0.07133973001705425,4,0.21401919005116277
polyandry,6,4,0.07130278872746434,4,0.21390836618239303
yoshimura,6,5,0.07125280793664615,4,0.21375842380993845
symphonique,21,6,0.07076365854255313,4,0.21229097562765942
freedman,54,22,0.07075241997125267,4,0.21225725991375802
drexler,20,3,0.07070665976818293,4,0.2121199793045488
hsfp,12,7,0.07043415823151253,4,0.21130247469453758
tibetan,140,53,0.07023060712481721,4,0.21069182137445164
conspiracy,473,147,0.07008720108900594,4,0.21026160326701782
boerhaave,40,3,0.07006453390127602,4,0.21019360170382806
wentworthville,6,4,0.0698627913304839,4,0.2095883739914517
ayatollah,20,8,0.0694497822826597,4,0.20834934684797912
crimean,82,48,0.06927882743067021,4,0.20783648229201063
princesa,6,3,0.06924763459183052,4,0.20774290377549154
dubrovnik,51,21,0.06893511134015719,4,0.20680533402047158
cjpg,3,3,0.06882500739203111,4,0.20647502217609331
confucian,214,12,0.0688234372398525,4,0.2064703117195575
safeties,39,12,0.06860807418591473,4,0.20582422255774419
fayetteville,32,18,0.06849854928624095,4,0.20549564785872287
sarıkaya,3,3,0.06849718498239166,4,0.20549155494717497
educationalist,3,3,0.06843119173426059,4,0.20529357520278174
christophe,31,25,0.06842643935540293,4,0.2052793180662088
svetlana,23,14,0.06836787898711418,4,0.20510363696134254
mckinnon,8,6,0.06822729054753271,4,0.20468187164259813
plzeň,17,11,0.06816597287492851,4,0.20449791862478553
jeonbuk,4,3,0.06814526755822713,4,0.20443580267468137
benzoic,53,5,0.06781333286418365,4,0.20343999859255094
troutbeck,6,3,0.06751223675777596,4,0.20253671027332787
criollas,5,3,0.06739711403022008,4,0.20219134209066025
antifreeze,3,3,0.067283407328749,4,0.20185022198624702
guerrero,68,28,0.06715994292098264,4,0.2014798287629479
achaemenid,137,49,0.06709192632304133,4,0.20127577896912396
mecklenburg,32,22,0.06660813560741219,4,0.19982440682223657
angiosperms,37,13,0.0663930849236009,4,0.19917925477080267
sphalerite,5,3,0.06630999503358975,4,0.19892998510076926
makhzum,18,3,0.06629513811513828,4,0.19888541434541485
maccabi,9,5,0.06616165261081261,4,0.19848495783243783
dnevnik,6,3,0.06606864278879981,4,0.19820592836639944
mcgill,65,35,0.06601522357956129,4,0.19804567073868384
mathematicians,197,94,0.06586713507058936,4,0.19760140521176808
sportswomen,16,15,0.06578859759609416,4,0.19736579278828248
stimulant,31,16,0.06564471931086961,4,0.19693415793260882
fleetwood,57,22,0.06559624883169056,4,0.19678874649507166
maccabiah,10,3,0.06557004693423134,4,0.196710140802694
raqibul,13,3,0.06544124491343305,4,0.19632373474029913
yeniköy,21,17,0.06538214473971202,4,0.19614643421913605
homeostatic,9,8,0.06534804195075208,4,0.19604412585225625
bombardier,101,20,0.06534073464731209,4,0.19602220394193626
gérald,4,3,0.06530279859227138,4,0.19590839577681413
approximation,136,67,0.06528447814236119,4,0.19585343442708356
revolutionary,598,309,0.06527438385481762,4,0.19582315156445287
eliteserien,7,6,0.06521801371335438,4,0.19565404114006313
björn,78,26,0.0651517472972079,4,0.19545524189162367
mcdonnell,65,31,0.0650543359527221,4,0.19516300785816632
johansson,24,17,0.06502694653517152,4,0.19508083960551456
jewelry,202,82,0.06495840668697542,4,0.19487522006092625
gastrointestinal,78,39,0.06495693568572623,4,0.19487080705717869
murderer,83,61,0.06495420403061272,4,0.19486261209183817
elsevier,32,14,0.06489298044629518,4,0.19467894133888555
williamsville,6,3,0.06485774995710404,4,0.19457324987131214
administrators,107,82,0.0645701336993191,4,0.1937104010979573
patriarchate,46,29,0.06452985482555153,4,0.1935895644766546
araguapaz,8,3,0.06450619185797123,4,0.19351857557391366
cameroonian,77,25,0.0643604145546245,4,0.19308124366387353
austroasiatic,118,11,0.06407543344256728,4,0.19222630032770183
çarşı,5,5,0.06401319848378276,4,0.19203959545134827
tripartite,40,25,0.06387142266159637,4,0.19161426798478912
mcphee,138,10,0.0636833316982504,4,0.19104999509475118
bletchley,157,12,0.06354175492482991,4,0.19062526477448974
southwestwardly,7,6,0.06311834568889492,4,0.18935503706668477
mcghee,43,7,0.06306686819709419,4,0.18920060459128257
freescale,9,4,0.06305887381190324,4,0.18917662143570974
sanguinaria,7,3,0.0629150516444499,4,0.1887451549333497
mandibular,9,3,0.06288817720827573,4,0.18866453162482721
belknap,7,7,0.06287772548786871,4,0.18863317646360614
congestion,64,41,0.06270556059439107,4,0.1881166817831732
swinburne,10,6,0.06270540761052942,4,0.18811622283158827
fejervarya,4,3,0.06257863276890134,4,0.187735898306704
celebrated,580,386,0.06253449831531663,4,0.18760349494594988
kaymakam,3,3,0.06235890314806711,4,0.18707670944420132
razorbacks,9,7,0.06233271796399968,4,0.18699815389199903
montmorency,14,4,0.06232245494868159,4,0.18696736484604476
constantinople,544,154,0.06220839167125029,4,0.18662517501375087
shelburne,19,9,0.06217247948139848,4,0.18651743844419544
pyongyang,12,10,0.062040560049170454,4,0.18612168014751135
palmerston,46,10,0.06201877540860488,4,0.18605632622581464
greyhawk,50,8,0.06198756060185735,4,0.18596268180557207
surfing,56,32,0.061932586706484924,4,0.18579776011945476
volgograd,16,8,0.0618848767335952,4,0.1856546302007856
saaremaa,4,3,0.06176768543810742,4,0.18530305631432226
sacramento,118,50,0.06160440002363354,4,0.18481320007090063
yeşilköy,8,8,0.06149625905522395,4,0.18448877716567186
sapphire,55,14,0.06148594506817997,4,0.1844578352045399
brigham,59,22,0.06145633582177118,4,0.18436900746531354
neighboring,320,239,0.06139095369284904,4,0.18417286107854713
catharsis,5,5,0.06136685094275211,4,0.18410055282825633
congregation,253,111,0.06132964561897238,4,0.18398893685691714
algernon,9,7,0.06128257651985421,4,0.18384772955956263
cheesemaking,6,4,0.061261091075547065,4,0.1837832732266412
godefroy,6,5,0.06120726253002455,4,0.18362178759007364
doğanlar,3,3,0.061065878778833536,4,0.1831976363365006
