word,freq,doc_freq,tfidf_top_k_mean,token_count,IWF
cummins,18,9,0.19153897236419476,3,0.3830779447283895
ordu,70,18,0.3827805389402342,2,0.3827805389402342
nugent,35,15,0.19120098448435002,3,0.38240196896870005
squadron,748,137,0.19110208605506956,3,0.38220417211013913
eva,195,73,0.38197611679904,2,0.38197611679904
crook,27,20,0.1900702372875458,3,0.3801404745750916
oxidase,48,13,0.18970131760291659,3,0.37940263520583317
gedeh,14,4,0.37855579161859454,2,0.37855579161859454
arizona,665,204,0.189141808448908,3,0.378283616897816
solitude,70,30,0.1890675421407994,3,0.3781350842815988
cine,55,23,0.3778452005866411,2,0.3778452005866411
militia,313,116,0.1887507657873918,3,0.3775015315747836
smithfield,13,8,0.18844098192976094,3,0.3768819638595219
cunningham,119,63,0.18824420430047867,3,0.37648840860095734
américa,102,45,0.18820463661715411,3,0.37640927323430823
labrador,114,36,0.18785242546138026,3,0.3757048509227605
wetter,38,28,0.18780107483205646,3,0.3756021496641129
finnmark,28,13,0.18776460607180268,3,0.37552921214360535
hoensha,9,3,0.18755829894782283,3,0.37511659789564566
gordon,531,309,0.1873705333680585,3,0.374741066736117
iii,2122,851,0.37466831449297755,2,0.37466831449297755
fitzgerald,102,56,0.18727675460767368,3,0.37455350921534736
australia,3622,951,0.18708939040758193,3,0.37417878081516387
codes,537,192,0.3741365947960581,2,0.3741365947960581
colombia,857,152,0.18699680464134166,3,0.3739936092826833
suba,25,4,0.37276590662936326,2,0.37276590662936326
suwon,35,12,0.18636047599489208,3,0.37272095198978417
amherst,85,30,0.37249991938344756,2,0.37249991938344756
protein,734,177,0.18609619020202856,3,0.3721923804040571
philadelphia,817,298,0.1856231415986783,3,0.3712462831973566
gonzalez,75,24,0.185503249175394,3,0.371006498350788
arsenal,769,107,0.18516529161158995,3,0.3703305832231799
nagano,40,27,0.18509596332003975,3,0.3701919266400795
buddhist,700,129,0.1850941226892739,3,0.3701882453785478
colleges,667,218,0.1849098231125123,3,0.3698196462250246
student,1497,619,0.18455459348636882,3,0.36910918697273765
island,4384,964,0.3689855751313018,2,0.3689855751313018
iranian,394,159,0.3689512075517218,2,0.3689512075517218
murong,30,3,0.18445672227537724,3,0.3689134445507545
james,2821,1297,0.36883651108366616,2,0.36883651108366616
governors,417,210,0.18383289480378295,3,0.3676657896075659
general,7965,2509,0.3676249548728877,2,0.3676249548728877
maitland,43,19,0.18374072092535906,3,0.3674814418507181
wsop,47,9,0.18364275042648653,3,0.36728550085297307
john,7368,2282,0.36674982359937747,2,0.36674982359937747
motorola,95,40,0.18290169394694472,3,0.36580338789388944
